Rank,Movie,Worldwide Revenue,Domestic Revenue,Domestic Share,Foreign Revenue,Foreign Share,Year,Genres,Rating,Vote_Count,Original_Language,Production_Countries,Performance,Rating_Category,Vote_Category
51,The Bounty Hunter,136333522,67061228,49.2,69272294,50.8,2010,Comedy,5.9,2840,en,USA,Blockbuster,Average,Low
51,The Bounty Hunter,136333522,67061228,49.2,69272294,50.8,2010,Romance,5.9,2840,en,USA,Blockbuster,Average,Low
52,Saw 3D,136150434,45710178,33.6,90440256,66.4,2010,Horror,6.0,3032,en,USA,Blockbuster,Average,Low
52,Saw 3D,136150434,45710178,33.6,90440256,66.4,2010,Crime,6.0,3032,en,USA,Blockbuster,Average,Low
53,Wall Street: Money Never Sleeps,134748021,52474616,38.9,82273405,61.1,2010,Drama,6.1,1518,en,USA,Blockbuster,Good,Low
53,Wall Street: Money Never Sleeps,134748021,52474616,38.9,82273405,61.1,2010,Crime,6.1,1518,en,USA,Blockbuster,Good,Low
54,The Adjustment Bureau,127869379,62495645,48.9,65373734,51.1,2010,Unknown,6.6,0,Unknown,Unknown,Blockbuster,Good,Low
55,Predators,127233108,52000688,40.9,75232420,59.1,2010,Science Fiction,6.3,4135,en,USA,Blockbuster,Good,Low
55,Predators,127233108,52000688,40.9,75232420,59.1,2010,Action,6.3,4135,en,USA,Blockbuster,Good,Low
55,Predators,127233108,52000688,40.9,75232420,59.1,2010,Thriller,6.3,4135,en,USA,Blockbuster,Good,Low
56,A Nightmare on Elm Street,115694863,63075011,54.5,52619852,45.5,2010,Horror,7.3,5141,en,USA,Blockbuster,Good,Moderate
56,A Nightmare on Elm Street,115694863,63075011,54.5,52619852,45.5,2010,Horror,7.3,5141,en,UK,Blockbuster,Good,Moderate
57,Dear John,114991723,80014842,69.6,34969824,30.4,2010,Drama,6.8,4140,en,USA,Blockbuster,Good,Low
57,Dear John,114991723,80014842,69.6,34969824,30.4,2010,Romance,6.8,4140,en,USA,Blockbuster,Good,Low
57,Dear John,114991723,80014842,69.6,34969824,30.4,2010,War,6.8,4140,en,USA,Blockbuster,Good,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Family,5.2,629,en,USA,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Family,5.2,629,en,Australia,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Adventure,5.2,629,en,USA,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Adventure,5.2,629,en,Australia,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Comedy,5.2,629,en,USA,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Comedy,5.2,629,en,Australia,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Fantasy,5.2,629,en,USA,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Fantasy,5.2,629,en,Australia,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Action,5.2,629,en,USA,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Action,5.2,629,en,Australia,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Animation,5.2,629,en,USA,Blockbuster,Average,Low
58,Cats & Dogs: The Revenge of Kitty Galore,112483764,43585753,38.7,68898011,61.3,2010,Animation,5.2,629,en,Australia,Blockbuster,Average,Low
59,Tooth Fairy,112462508,60022256,53.4,52440252,46.6,2010,Comedy,5.5,1971,en,Canada,Blockbuster,Average,Low
59,Tooth Fairy,112462508,60022256,53.4,52440252,46.6,2010,Comedy,5.5,1971,en,USA,Blockbuster,Average,Low
59,Tooth Fairy,112462508,60022256,53.4,52440252,46.6,2010,Family,5.5,1971,en,Canada,Blockbuster,Average,Low
59,Tooth Fairy,112462508,60022256,53.4,52440252,46.6,2010,Family,5.5,1971,en,USA,Blockbuster,Average,Low
59,Tooth Fairy,112462508,60022256,53.4,52440252,46.6,2010,Fantasy,5.5,1971,en,Canada,Blockbuster,Average,Low
59,Tooth Fairy,112462508,60022256,53.4,52440252,46.6,2010,Fantasy,5.5,1971,en,USA,Blockbuster,Average,Low
60,Sanctum,108609310,23209310,21.4,85400000,78.6,2010,Unknown,6.6,0,Unknown,Unknown,Blockbuster,Good,Low
61,Harmony,107056263,0,0.0,107056263,100.0,2010,Drama,7.7,31,ko,South Korea,Blockbuster,Good,Low
61,Harmony,107056263,0,0.0,107056263,100.0,2010,Music,7.7,31,ko,South Korea,Blockbuster,Good,Low
62,Hereafter,106956330,32746941,30.6,74209389,69.4,2010,Drama,6.1,1653,en,USA,Blockbuster,Good,Low
62,Hereafter,106956330,32746941,30.6,74209389,69.4,2010,Fantasy,6.1,1653,en,USA,Blockbuster,Good,Low
63,Life as We Know It,105734416,53374681,50.5,52359735,49.5,2010,Comedy,6.9,3109,en,USA,Blockbuster,Good,Low
63,Life as We Know It,105734416,53374681,50.5,52359735,49.5,2010,Romance,6.9,3109,en,USA,Blockbuster,Good,Low
63,Life as We Know It,105734416,53374681,50.5,52359735,49.5,2010,Drama,6.9,3109,en,USA,Blockbuster,Good,Low
64,Let the Bullets Fly,104723314,63012,0.0,104660302,99.9,2010,Action,7.8,295,zh,China,Blockbuster,Good,Low
64,Let the Bullets Fly,104723314,63012,0.0,104660302,99.9,2010,Action,7.8,295,zh,Hong Kong,Blockbuster,Good,Low
64,Let the Bullets Fly,104723314,63012,0.0,104660302,99.9,2010,Comedy,7.8,295,zh,China,Blockbuster,Good,Low
64,Let the Bullets Fly,104723314,63012,0.0,104660302,99.9,2010,Comedy,7.8,295,zh,Hong Kong,Blockbuster,Good,Low
65,Love & Other Drugs,102820008,32367005,31.5,70453003,68.5,2010,Drama,7.0,5137,en,USA,Blockbuster,Good,Moderate
65,Love & Other Drugs,102820008,32367005,31.5,70453003,68.5,2010,Comedy,7.0,5137,en,USA,Blockbuster,Good,Moderate
65,Love & Other Drugs,102820008,32367005,31.5,70453003,68.5,2010,Romance,7.0,5137,en,USA,Blockbuster,Good,Moderate
66,Aftershock,100293273,62962,0.0,100230311,99.9,2010,Drama,7.1,181,zh,China,Blockbuster,Good,Low
66,Aftershock,100293273,62962,0.0,100230311,99.9,2010,Drama,7.1,181,zh,Hong Kong,Blockbuster,Good,Low
67,Umizaru 3: The Last Message,98663381,0,0.0,98663381,100.0,2010,Action,7.1,7,ja,Japan,Hit,Good,Low
67,Umizaru 3: The Last Message,98663381,0,0.0,98663381,100.0,2010,Drama,7.1,7,ja,Japan,Hit,Good,Low
68,Killers,98159963,47059963,47.9,51100000,52.1,2010,Action,6.0,2179,en,USA,Hit,Good,Low
68,Killers,98159963,47059963,47.9,51100000,52.1,2010,Comedy,6.0,2179,en,USA,Hit,Good,Low
68,Killers,98159963,47059963,47.9,51100000,52.1,2010,Thriller,6.0,2179,en,USA,Hit,Good,Low
68,Killers,98159963,47059963,47.9,51100000,52.1,2010,Romance,6.0,2179,en,USA,Hit,Good,Low
69,Kick-Ass,96188903,48071303,50.0,48117600,50.0,2010,Action,7.1,11637,en,UK,Hit,Good,Popular
69,Kick-Ass,96188903,48071303,50.0,48117600,50.0,2010,Action,7.1,11637,en,USA,Hit,Good,Popular
69,Kick-Ass,96188903,48071303,50.0,48117600,50.0,2010,Crime,7.1,11637,en,UK,Hit,Good,Popular
69,Kick-Ass,96188903,48071303,50.0,48117600,50.0,2010,Crime,7.1,11637,en,USA,Hit,Good,Popular
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Comedy,6.3,1829,en,USA,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Comedy,6.3,1829,en,UK,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Comedy,6.3,1829,en,France,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Fantasy,6.3,1829,en,USA,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Fantasy,6.3,1829,en,UK,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Fantasy,6.3,1829,en,France,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Family,6.3,1829,en,USA,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Family,6.3,1829,en,UK,Hit,Good,Low
70,Nanny McPhee Returns,93251121,29011215,31.1,64239906,68.9,2010,Family,6.3,1829,en,France,Hit,Good,Low
71,Get Him to the Greek,91720255,60974475,66.5,30745780,33.5,2010,Adventure,6.0,1755,en,USA,Hit,Average,Low
71,Get Him to the Greek,91720255,60974475,66.5,30745780,33.5,2010,Comedy,6.0,1755,en,USA,Hit,Average,Low
71,Get Him to the Greek,91720255,60974475,66.5,30745780,33.5,2010,Music,6.0,1755,en,USA,Hit,Average,Low
72,Burlesque,89519773,39440655,44.1,50079118,55.9,2010,Drama,7.2,2233,en,USA,Hit,Good,Low
72,Burlesque,89519773,39440655,44.1,50079118,55.9,2010,Romance,7.2,2233,en,USA,Hit,Good,Low
73,The Last Song,89137047,62950384,70.6,26186663,29.4,2010,Drama,7.2,3302,en,USA,Hit,Good,Low
73,The Last Song,89137047,62950384,70.6,26186663,29.4,2010,Family,7.2,3302,en,USA,Hit,Good,Low
73,The Last Song,89137047,62950384,70.6,26186663,29.4,2010,Romance,7.2,3302,en,USA,Hit,Good,Low
74,Dinner for Schmucks,86855739,73026337,84.1,13829402,15.9,2010,Comedy,5.7,1768,en,India,Hit,Average,Low
74,Dinner for Schmucks,86855739,73026337,84.1,13829402,15.9,2010,Comedy,5.7,1768,en,USA,Hit,Average,Low
75,Bayside Shakedown 3: Set the Guys Loose,85347374,0,0.0,85347374,100.0,2010,Action,5.2,9,ja,Japan,Hit,Average,Low
75,Bayside Shakedown 3: Set the Guys Loose,85347374,0,0.0,85347374,100.0,2010,Drama,5.2,9,ja,Japan,Hit,Average,Low
75,Bayside Shakedown 3: Set the Guys Loose,85347374,0,0.0,85347374,100.0,2010,Comedy,5.2,9,ja,Japan,Hit,Average,Low
76,Marmaduke,83761844,33644788,40.2,50117056,59.8,2010,Family,5.2,747,en,USA,Hit,Average,Low
76,Marmaduke,83761844,33644788,40.2,50117056,59.8,2010,Comedy,5.2,747,en,USA,Hit,Average,Low
77,Piranha 3D,83188165,25003155,30.1,58185010,69.9,2010,Comedy,5.4,2204,en,USA,Hit,Average,Low
77,Piranha 3D,83188165,25003155,30.1,58185010,69.9,2010,Horror,5.4,2204,en,USA,Hit,Average,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Documentary,7.4,309,en,France,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Documentary,7.4,309,en,Monaco,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Documentary,7.4,309,en,Spain,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Documentary,7.4,309,en,Switzerland,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Documentary,7.4,309,en,USA,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Family,7.4,309,en,France,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Family,7.4,309,en,Monaco,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Family,7.4,309,en,Spain,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Family,7.4,309,en,Switzerland,Hit,Good,Low
78,Oceans,83090556,19422319,23.4,63668237,76.6,2010,Family,7.4,309,en,USA,Hit,Good,Low
79,Blades of Blood 2010 Re-release,82177196,0,0.0,82177196,100.0,2010,Unknown,6.6,0,Unknown,Unknown,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Crime,6.3,1527,en,UK,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Crime,6.3,1527,en,USA,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Drama,6.3,1527,en,UK,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Drama,6.3,1527,en,USA,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Mystery,6.3,1527,en,UK,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Mystery,6.3,1527,en,USA,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Thriller,6.3,1527,en,UK,Hit,Good,Low
80,Edge of Darkness,81126522,43313890,53.4,37812632,46.6,2010,Thriller,6.3,1527,en,USA,Hit,Good,Low
81,Vampires Suck,80547866,36661504,45.5,43886362,54.5,2010,Comedy,4.3,1280,en,USA,Hit,Average,Low
81,Vampires Suck,80547866,36661504,45.5,43886362,54.5,2010,Fantasy,4.3,1280,en,USA,Hit,Average,Low
82,Letters to Juliet,79293444,53032453,66.9,26260991,33.1,2010,Comedy,7.0,2870,en,USA,Hit,Good,Low
82,Letters to Juliet,79293444,53032453,66.9,26260991,33.1,2010,Drama,7.0,2870,en,USA,Hit,Good,Low
82,Letters to Juliet,79293444,53032453,66.9,26260991,33.1,2010,Romance,7.0,2870,en,USA,Hit,Good,Low
83,The Back-up Plan,77477008,37490007,48.4,39987001,51.6,2010,Comedy,6.1,1398,en,USA,Hit,Good,Low
83,The Back-up Plan,77477008,37490007,48.4,39987001,51.6,2010,Romance,6.1,1398,en,USA,Hit,Good,Low
84,Diary of a Wimpy Kid,76196538,64003625,84.0,12192913,16.0,2010,Comedy,6.2,1586,en,UK,Hit,Good,Low
84,Diary of a Wimpy Kid,76196538,64003625,84.0,12192913,16.0,2010,Comedy,6.2,1586,en,USA,Hit,Good,Low
84,Diary of a Wimpy Kid,76196538,64003625,84.0,12192913,16.0,2010,Family,6.2,1586,en,UK,Hit,Good,Low
84,Diary of a Wimpy Kid,76196538,64003625,84.0,12192913,16.0,2010,Family,6.2,1586,en,USA,Hit,Good,Low
85,If You Are the One 2,76085443,426894,0.6,75658549,99.4,2010,Comedy,5.8,51,zh,China,Hit,Average,Low
85,If You Are the One 2,76085443,426894,0.6,75658549,99.4,2010,Romance,5.8,51,zh,China,Hit,Average,Low
85,If You Are the One 2,76085443,426894,0.6,75658549,99.4,2010,Fantasy,5.8,51,zh,China,Hit,Average,Low
86,Easy A,75026216,58401464,77.8,16624752,22.2,2010,Comedy,6.8,6905,en,USA,Hit,Good,Moderate
87,Hubble,74249729,52522904,70.7,21726825,29.3,2010,Documentary,7.0,104,en,Canada,Hit,Good,Low
87,Hubble,74249729,52522904,70.7,21726825,29.3,2010,Documentary,7.0,104,en,USA,Hit,Good,Low
88,Pokémon: Zoroark: Master of Illusions,71143529,0,0.0,71143529,100.0,2010,Family,6.7,210,ja,Japan,Hit,Good,Low
88,Pokémon: Zoroark: Master of Illusions,71143529,0,0.0,71143529,100.0,2010,Animation,6.7,210,ja,Japan,Hit,Good,Low
88,Pokémon: Zoroark: Master of Illusions,71143529,0,0.0,71143529,100.0,2010,Adventure,6.7,210,ja,Japan,Hit,Good,Low
88,Pokémon: Zoroark: Master of Illusions,71143529,0,0.0,71143529,100.0,2010,Fantasy,6.7,210,ja,Japan,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Animation,6.0,636,en,Belgium,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Animation,6.0,636,en,France,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Animation,6.0,636,en,Italy,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Animation,6.0,636,en,USA,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Family,6.0,636,en,Belgium,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Family,6.0,636,en,France,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Family,6.0,636,en,Italy,Hit,Good,Low
89,A Turtle's Tale: Sammy's Adventures,70627617,0,0.0,70627617,100.0,2010,Family,6.0,636,en,USA,Hit,Good,Low
90,The Last Exorcism,69432527,41034350,59.1,28398177,40.9,2010,Horror,5.7,1013,en,USA,Hit,Average,Low
90,The Last Exorcism,69432527,41034350,59.1,28398177,40.9,2010,Horror,5.7,1013,en,France,Hit,Average,Low
90,The Last Exorcism,69432527,41034350,59.1,28398177,40.9,2010,Thriller,5.7,1013,en,USA,Hit,Average,Low
90,The Last Exorcism,69432527,41034350,59.1,28398177,40.9,2010,Thriller,5.7,1013,en,France,Hit,Average,Low
90,The Last Exorcism,69432527,41034350,59.1,28398177,40.9,2010,Mystery,5.7,1013,en,USA,Hit,Average,Low
90,The Last Exorcism,69432527,41034350,59.1,28398177,40.9,2010,Mystery,5.7,1013,en,France,Hit,Average,Low
91,Takers,69055695,57744720,83.6,11310975,16.4,2010,Action,6.2,1268,en,USA,Hit,Good,Low
91,Takers,69055695,57744720,83.6,11310975,16.4,2010,Crime,6.2,1268,en,USA,Hit,Good,Low
91,Takers,69055695,57744720,83.6,11310975,16.4,2010,Drama,6.2,1268,en,USA,Hit,Good,Low
91,Takers,69055695,57744720,83.6,11310975,16.4,2010,Thriller,6.2,1268,en,USA,Hit,Good,Low
92,Bestseller,68813389,0,0.0,68813389,100.0,2010,Horror,5.9,52,ko,South Korea,Hit,Average,Low
92,Bestseller,68813389,0,0.0,68813389,100.0,2010,Thriller,5.9,52,ko,South Korea,Hit,Average,Low
92,Bestseller,68813389,0,0.0,68813389,100.0,2010,Mystery,5.9,52,ko,South Korea,Hit,Average,Low
93,Legion,67918658,40168080,59.1,27750578,40.9,2010,Horror,5.9,2615,en,USA,Hit,Average,Low
93,Legion,67918658,40168080,59.1,27750578,40.9,2010,Action,5.9,2615,en,USA,Hit,Average,Low
93,Legion,67918658,40168080,59.1,27750578,40.9,2010,Fantasy,5.9,2615,en,USA,Hit,Average,Low
94,The American,67876281,35606376,52.5,32269905,47.5,2010,Crime,6.0,1348,en,UK,Hit,Average,Low
94,The American,67876281,35606376,52.5,32269905,47.5,2010,Crime,6.0,1348,en,USA,Hit,Average,Low
94,The American,67876281,35606376,52.5,32269905,47.5,2010,Drama,6.0,1348,en,UK,Hit,Average,Low
94,The American,67876281,35606376,52.5,32269905,47.5,2010,Drama,6.0,1348,en,USA,Hit,Average,Low
94,The American,67876281,35606376,52.5,32269905,47.5,2010,Thriller,6.0,1348,en,UK,Hit,Average,Low
94,The American,67876281,35606376,52.5,32269905,47.5,2010,Thriller,6.0,1348,en,USA,Hit,Average,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Romance,7.1,2848,en,USA,Hit,Good,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Romance,7.1,2848,en,France,Hit,Good,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Drama,7.1,2848,en,USA,Hit,Good,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Drama,7.1,2848,en,France,Hit,Good,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Thriller,7.1,2848,en,USA,Hit,Good,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Thriller,7.1,2848,en,France,Hit,Good,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Crime,7.1,2848,en,USA,Hit,Good,Low
95,The Next Three Days,67448651,21148651,31.4,46300000,68.6,2010,Crime,7.1,2848,en,France,Hit,Good,Low
96,Skyline,66984887,21393620,31.9,45591267,68.1,2010,Science Fiction,5.0,1621,en,USA,Hit,Average,Low
96,Skyline,66984887,21393620,31.9,45591267,68.1,2010,Action,5.0,1621,en,USA,Hit,Average,Low
96,Skyline,66984887,21393620,31.9,45591267,68.1,2010,Thriller,5.0,1621,en,USA,Hit,Average,Low
97,Hot Tub Time Machine,64735752,50287556,77.7,14448196,22.3,2010,Science Fiction,6.0,2470,en,USA,Hit,Good,Low
97,Hot Tub Time Machine,64735752,50287556,77.7,14448196,22.3,2010,Comedy,6.0,2470,en,USA,Hit,Good,Low
97,Hot Tub Time Machine,64735752,50287556,77.7,14448196,22.3,2010,Adventure,6.0,2470,en,USA,Hit,Good,Low
98,Elite Squad 2: The Enemy Within,63618850,100119,0.2,63518731,99.8,2010,Drama,7.8,1846,pt,Brazil,Hit,Good,Low
98,Elite Squad 2: The Enemy Within,63618850,100119,0.2,63518731,99.8,2010,Action,7.8,1846,pt,Brazil,Hit,Good,Low
98,Elite Squad 2: The Enemy Within,63618850,100119,0.2,63518731,99.8,2010,Crime,7.8,1846,pt,Brazil,Hit,Good,Low
99,Devil,62695489,33601190,53.6,29094299,46.4,2010,Horror,6.1,2856,en,USA,Hit,Good,Low
99,Devil,62695489,33601190,53.6,29094299,46.4,2010,Mystery,6.1,2856,en,USA,Hit,Good,Low
99,Devil,62695489,33601190,53.6,29094299,46.4,2010,Thriller,6.1,2856,en,USA,Hit,Good,Low
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Adventure,7.1,7518,en,France,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Adventure,7.1,7518,en,UK,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Adventure,7.1,7518,en,USA,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Drama,7.1,7518,en,France,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Drama,7.1,7518,en,UK,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Drama,7.1,7518,en,USA,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Thriller,7.1,7518,en,France,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Thriller,7.1,7518,en,UK,Hit,Good,Moderate
100,127 Hours,60738797,18335230,30.2,42403567,69.8,2010,Thriller,7.1,7518,en,USA,Hit,Good,Moderate
101,Why Did I Get Married Too?,60673972,60095852,99.0,578120,1.0,2010,Comedy,6.5,154,en,USA,Hit,Good,Low
101,Why Did I Get Married Too?,60673972,60095852,99.0,578120,1.0,2010,Romance,6.5,154,en,USA,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Thriller,6.8,2215,en,Belgium,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Thriller,6.8,2215,en,France,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Thriller,6.8,2215,en,Germany,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Thriller,6.8,2215,en,UK,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Thriller,6.8,2215,en,USA,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Mystery,6.8,2215,en,Belgium,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Mystery,6.8,2215,en,France,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Mystery,6.8,2215,en,Germany,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Mystery,6.8,2215,en,UK,Hit,Good,Low
102,The Ghost Writer,60331447,15541549,25.8,44789898,74.2,2010,Mystery,6.8,2215,en,USA,Hit,Good,Low
